Latitude,Longitude,Hazard_Prob,GLOF
28.067,86.066,0.6768106080177384,0
28.392,86.415,0.3427530147634141,0
28.381,86.384,0.1977198218072618,0
28.374,86.305,0.2583993424015792,0
28.374,86.259,0.2965387285485168,0
28.348,86.493,0.34971362879962037,0
28.199,86.582,0.33862020055074127,0
28.24,86.365,0.2721895867214918,0
28.194,86.314,0.4069289759621189,0
28.193,86.351,0.4392175589541687,0
28.033,86.5,0.10320190363593257,0
28.887,86.514,0.010159905855454137,0
28.84,86.575,0.016546288691899242,0
28.815,86.529,0.0027100571825191353,0
28.321,86.511,0.3738718030500445,0
28.283,86.502,0.9174714991883463,0
28.207,86.629,0.32409684565674507,0
28.185,86.532,0.5594995655594094,0
28.151,86.535,0.3560250436351096,0
28.135,86.531,0.5220178475410654,0
28.073,86.52,0.023489159944811187,0
28.044,86.514,0.07897137390155042,0
28.038,86.71,0.183970264382119,0
28.026,86.682,0.36486218806521103,0
28.017,86.721,0.1699434678176866,0
28.006,86.682,0.5210541290257993,0
28.112,86.863,0.8871138670393831,0
28.274,87.15,0.039794707109547474,0
28.27,87.246,0.0006813081592975099,0
28.226,87.053,0.14156954414029047,0
28.208,87.101,0.024438071580255585,0
28.205,87.052,0.02619844544704305,0
28.166,87.122,0.04540588842428738,0
28.159,87.143,0.00035789445778621105,0
28.152,87.158,0.0003652529930561316,0
28.152,87.174,0.00040501088997648967,0
28.142,87.105,0.17909380291959423,0
28.142,87.112,0.1795547633923254,0
28.13,87.082,0.15852224346474286,0
28.111,87.065,0.16924901654392113,0
28.069,87.134,0.3538704549838314,0
28.068,87.047,0.16535174045361473,0
28.065,87.193,0.33481694201792933,0
28.039,87.167,0.512296413009573,0
28.032,87.19,0.05918916788615574,0
28.007,87.028,0.36192054776352145,0
28.005,87.142,0.663988766551785,0
28.775,87.437,0.018779942033270002,0
28.76,87.417,0.0013676349209326153,0
28.754,87.427,0.00039972683685198673,0
28.75,87.455,0.00029254374531066505,0
28.742,87.382,0.001116078554673721,0
28.737,87.479,0.000442172850140733,0
28.735,87.44,0.0003437355745036329,0
28.734,87.406,0.0009559366187687792,0
28.728,87.478,0.012685546700105826,0
28.393,86.379,0.21542234028584525,0
28.213,87.47,0.024756168713614298,0
28.172,87.479,0.3132092750303312,0
28.165,87.418,0.11737970787858608,0
28.161,87.487,0.2590278412491873,0
28.16,87.443,0.06757627524342125,0
28.148,87.469,0.24815892062121292,0
28.137,87.428,0.43160324010655116,0
28.064,87.354,0.029963477941099118,0
28.023,87.27,0.026209424564601617,0
28.016,87.259,0.02282626733881818,0
28.012,87.297,0.3851922070914785,0
28.858,86.519,0.010692285002887212,0
28.841,87.509,0.004289749433890994,0
28.832,86.522,0.00016077669823868218,0
28.773,87.553,0.0007169985905162032,0
28.747,87.625,0.0038161653984284775,0
28.712,87.548,0.00039089557172855934,0
28.694,87.534,0.025127053669895438,0
28.268,87.634,0.15277379020516357,0
28.236,87.501,0.20152400273778845,0
28.23,87.591,0.04729940762456996,0
28.228,87.578,0.07613839121723186,0
28.206,87.56,0.15946685314857598,0
28.195,87.641,0.3568730138961084,0
28.178,87.563,0.13099717420625717,0
28.167,87.623,0.18643159232042372,0
28.164,87.578,0.03372309702015526,0
28.155,87.612,0.2998266850470611,0
28.131,87.599,0.08975192613744905,0
28.118,87.615,0.08464833103216335,0
28.116,87.586,0.075022732328002,0
28.114,87.655,0.08612232998111641,0
28.107,87.584,0.11015582026131397,0
28.093,87.637,0.2660358684612403,0
28.052,87.627,0.33846621497095186,0
27.947,86.446,0.10563601836534012,0
27.929,86.433,0.0004331029374779403,0
27.927,86.42,0.0015517521952693747,0
27.917,86.465,0.02220433638812645,0
27.916,86.477,0.1630381787893517,0
27.861,86.476,0.5866647015820219,0
27.85,86.356,0.0971328393804572,0
27.975,86.681,0.2925798341157989,0
27.951,86.69,0.3325490080936786,0
27.941,86.699,0.40838989639400725,0
27.791,86.621,0.10841082640532147,0
27.779,86.612,0.21062519876543404,0
27.778,86.643,0.3488033682990155,0
27.997,86.835,0.16463617635006386,0
27.975,86.804,0.8069531856527941,0
27.924,86.786,0.47076778138767256,0
27.898,86.925,0.4358069519244468,0
27.894,86.913,0.13501455686723365,0
27.857,86.937,0.03202006237204766,0
27.85,86.928,0.2696818369250312,0
27.837,86.935,0.4732910202767255,0
27.832,86.917,0.4149787559104485,0
27.805,86.974,0.0010652862813218175,0
27.799,86.966,0.0006049989337241205,0
27.794,86.911,0.2981599989598456,0
27.793,86.838,0.1021850592887875,0
27.783,86.957,0.003909006103092561,0
27.766,86.871,0.9035677629767441,0
27.755,86.958,0.25038596306318694,0
27.719,86.91,0.5922657204067865,0
27.696,86.792,0.4848436820508032,0
27.687,86.858,0.40418880104793437,0
27.681,86.853,0.099639675727183,0
27.959,87.247,0.012906376321758992,0
27.906,87.188,0.06535187771078599,0
27.844,87.081,0.5416155118762795,0
27.829,87.095,0.30182637923943983,0
27.798,87.092,0.0004178267557871081,0
27.691,87.206,0.13637528775960445,0
27.983,87.345,0.2003339533910207,0
27.948,87.349,0.15662790604692184,0
27.932,87.293,0.055142446401972744,0
27.918,87.306,0.05173706936555546,0
27.837,87.341,0.004205055042932263,0
27.997,87.522,0.03221407198190064,0
27.986,87.583,0.01244464876668136,0
27.979,87.557,0.015931024895778734,0
27.9,87.699,0.34663235085168814,0
27.864,87.737,0.014305668218570345,0
27.816,87.749,0.6108811267234021,0
27.681,87.694,0.09110504604762835,0
27.681,87.517,0.007412804898164564,0
27.651,87.703,0.015161839812001057,0
27.645,87.573,0.007801610798092951,0
27.639,87.633,0.04348333645877467,0
27.63,87.696,0.02318718287718306,0
27.629,87.706,0.018707404769440973,0
27.62,87.712,0.0013277898113250293,0
27.617,87.543,0.02646487476839516,0
27.969,87.884,0.11524245358273365,0
27.964,87.814,0.22076851224520053,0
27.952,87.908,0.44675662649755504,0
27.95,87.93,0.4648990211343916,0
27.928,88.002,0.3632680589936239,0
27.926,87.771,0.5360476805594959,0
27.881,87.805,0.6954202669404503,0
27.869,87.866,0.5745183801581298,0
27.849,87.831,0.08350796263370201,0
27.793,87.974,0.4372109022449443,0
27.79,87.934,0.4892968202273772,0
27.757,87.777,0.06150055833702095,0
27.745,87.782,0.055715684583604284,0
27.738,87.778,0.061772297603406356,0
28.004,88.241,0.3907398941481583,0
28.054,88.427,0.0035360027486743303,0
28.033,88.461,0.003953183280101405,0
28.022,88.355,0.45301443673435304,0
28.017,88.288,0.4453923489202294,0
28.009,88.259,0.3955973534537819,0
28.005,88.32,0.5549028447558993,0
27.988,88.221,0.3638780261942951,0
27.946,88.075,0.20338093006459773,0
27.943,88.041,0.17600047058696028,0
27.933,88.066,0.1850117453262098,0
27.928,88.019,0.24974912404184024,0
27.835,88.078,0.06193166696143766,0
27.545,88.05,0.4597255486871233,0
27.994,88.402,0.4908519626145483,0
30.478,82.173,0.0076794520302568515,0
30.468,82.06,0.00731610860757119,0
30.461,82.108,0.0071106038574074585,0
30.431,82.181,0.02086655282497782,0
30.413,82.171,0.0005378849766799333,0
30.398,82.192,0.00038782887894828444,0
30.366,82.156,0.008295223215038491,0
30.362,82.055,0.3654993638684983,0
30.352,82.238,0.0015576151938037068,0
30.34,82.141,0.21703220300438497,0
30.282,82.169,0.3911708464124222,0
30.255,82.209,0.14495541001365944,0
30.221,82.232,0.23848808090401938,0
30.432,82.362,0.000648798520599239,0
30.419,82.302,0.0009898325099039526,0
30.407,82.355,0.02900491947740519,0
30.406,82.256,0.0013803636165252765,0
30.371,82.273,0.023040801815028975,0
30.342,82.271,0.019216229526370032,0
30.329,82.27,0.028470177539073716,0
30.318,82.272,0.0011554267365226118,0
30.311,82.259,0.0011110698615873547,0
30.217,82.486,0.04774034469906829,0
30.106,82.404,0.0011844591263965283,0
30.103,82.27,0.2801730596458928,0
30.079,82.343,0.6683699733204208,0
30.832,82.526,0.0015800928589020406,0
30.807,82.75,0.1600726910656297,0
30.608,82.652,0.0017544672272747036,0
30.257,82.589,0.046318882452420176,0
30.881,82.859,0.00041667283458875806,0
30.811,82.754,0.1592322313623951,0
30.654,82.88,0.0015192225227473677,0
30.572,82.906,0.2528649848785515,0
30.563,82.921,0.23722385931395099,0
30.551,82.958,0.14916388915506743,0
30.116,82.756,0.01549088539913485,0
29.984,82.479,0.2249077368870942,0
29.969,82.496,0.11570461393845473,0
29.985,82.535,0.010807855433710213,0
29.98,82.567,0.0077532710561220575,0
29.98,82.589,0.08800961054840288,0
29.962,82.508,0.09867743023234167,0
29.94,82.603,0.6333062167820753,0
29.924,82.618,0.607869401391464,0
29.84,82.782,0.2679580714442493,0
29.796,82.853,0.38514820037137165,0
29.762,82.885,0.46534647870915846,0
29.735,82.974,0.34512450165125386,0
29.688,82.984,0.28613583054132585,0
30.538,83.044,0.007327203120060682,0
30.529,83.073,0.013416936208947417,0
30.751,83.327,0.3034901532576418,0
30.58,83.365,0.24041949754201625,0
30.591,83.519,0.0069779873204551274,0
30.563,83.518,0.012912676507815976,0
30.551,83.512,0.0012175866534696383,0
30.669,83.764,0.023827873906454224,0
30.662,83.763,0.000417660069407947,0
30.617,83.754,0.0007150064515460227,0
30.612,83.764,0.018773327642747733,0
30.5,83.963,0.0008158267002903971,0
30.492,83.842,0.1131513726572734,0
30.48,83.908,0.04302347063358888,0
30.465,83.984,0.001028823102133819,0
30.461,83.898,0.007141707201751065,0
30.461,83.973,0.0010320473304946207,0
30.431,83.996,0.001261383548953765,0
29.731,83.073,0.0011583879717932655,0
29.726,83.105,0.0010661131416685751,0
29.693,83.025,0.21091400337165145,0
29.689,83.19,0.02220684216534534,0
29.686,83.097,0.003113028618743861,0
29.674,83.182,0.024694871216072577,0
29.655,83.106,0.10867603379065784,0
29.632,83.151,0.19610774808375336,0
29.627,83.131,0.03448771357910526,0
29.604,83.376,0.019828615287815543,0
29.582,83.355,0.0020730204053337987,0
29.511,83.444,0.02557146977798703,0
29.499,83.428,0.021024968778053148,0
29.322,83.646,0.0006364464898804092,0
29.268,83.618,0.005481923590996729,0
30.58,84.068,0.2703240469208186,0
30.391,84.096,7.625943737115636e-05,0
30.457,83.861,0.11775578376234397,0
30.453,83.846,0.14060654634401135,0
29.47,83.764,0.03811806691218256,0
29.887,84.537,0.3000424212327568,0
29.122,84.744,0.0011528957292675135,0
29.076,84.839,0.007267111972421646,0
28.928,84.3,0.3883368332262106,0
28.909,84.348,0.08694408955843881,0
28.908,84.508,0.29141484271345597,0
29.162,87.38,0.0016727052076682682,0
29.642,87.925,0.00036240297685020126,0
29.584,87.916,0.0051513135506349094,0
28.847,87.568,0.0038848112224860796,0
28.832,87.56,0.0037861889562799574,0
28.804,87.625,0.3206883237792623,0
28.799,87.603,0.289332786374946,0
28.796,87.641,0.08756555010368058,0
29.754,88.24,0.009025315830250385,0
29.722,88.236,0.005301870013821566,0
29.631,88.007,0.030658192477597983,0
29.5,88.95,0.02208028978049537,0
29.563,89.354,0.023135792478896224,0
29.887,89.592,0.006644024811456948,0
29.873,89.596,0.007350759064658555,0
29.843,89.718,0.0005891564444246525,0
29.509,89.882,0.0039024086565587336,0
29.495,89.831,0.010099736056480863,0
29.489,89.867,0.0035647655902291612,0
29.477,89.932,0.09648325214933276,0
29.912,90.063,0.15523177330057852,0
29.873,90.008,0.43194765360031856,0
29.818,90.183,0.018152630426114133,0
29.773,90.151,0.008728440058714575,0
29.504,90.439,0.002398219360434864,0
29.484,90.436,0.00024628907561072646,0
29.475,90.414,0.0002455684923745747,0
29.437,90.495,0.011453094468345524,0
30.04,84.926,0.25911911652791675,0
29.866,84.624,0.26699689572826907,0
29.856,84.632,0.0895120075482112,0
29.845,84.676,0.3278929216787265,0
29.818,84.691,0.2740004117424425,0
29.751,84.672,0.2772451626650856,0
29.728,85.211,0.0022358767260609964,0
29.74,85.314,0.007185561290792704,0
29.733,85.783,0.036316736022911696,0
29.558,85.88,0.000937861378349962,0
29.935,86.422,0.0026088444031587225,0
29.672,86.38,0.008668650110657575,0
29.556,87.028,0.010084771743986776,0
29.514,87.108,0.018784223291040524,0
30.251,87.428,0.0020639704605519846,0
30.088,87.697,0.010529632219990261,0
29.824,87.016,0.034562728637829304,0
30.168,88.62,0.0001455931999955863,0
30.148,88.627,0.0038094435137614605,0
30.105,88.618,0.06920954381340842,0
29.899,89.639,0.01296458528973901,0
29.894,89.62,0.009511401049803064,0
29.877,89.544,0.014719887640424565,0
29.85,89.534,0.0021271957653726113,0
29.835,89.547,0.0018308029945085908,0
28.006,88.494,0.552245782428923,0
28.059,88.631,0.0005979787142076003,0
28.026,88.71,0.2254342338089552,0
28.014,88.652,0.042183506132652426,0
28.014,88.561,0.053249731988417176,0
28.008,88.698,0.2593647724321554,0
28.007,88.571,0.28610981302566674,0
28.006,88.713,0.3759021040000659,0
28.002,88.639,0.006893036852118608,0
28.011,88.756,0.1235351521329172,0
27.92,88.159,0.32038620511326804,0
27.893,88.191,0.20550102747368681,0
27.852,88.24,0.4399053089121304,0
27.563,88.123,0.6659266635677291,0
27.533,88.086,0.6077650603828013,0
27.437,88.083,0.0028061894901701178,0
27.976,88.418,0.48973756168894617,0
27.974,88.422,0.502367656030065,0
27.969,88.43,0.5841712404356743,0
27.951,88.355,0.08919060126319085,0
27.949,88.305,0.08301021685607017,0
27.947,88.332,0.08362883644620098,0
27.881,88.25,0.33337965437384637,0
27.822,88.249,0.30763972687305186,0
27.817,88.261,0.33925090605728686,0
27.759,88.484,0.15157938348475872,0
27.723,88.453,0.4127947628874147,0
27.678,88.376,0.8567976731344842,0
27.992,88.545,0.5077462202720873,0
27.991,88.602,0.07711622788166894,0
27.988,88.736,0.43147079329025506,0
27.982,88.508,0.5457167880559525,0
27.975,88.616,0.16950687145669166,0
27.971,88.593,0.19076370079410046,0
27.962,88.743,0.14574877282738058,0
27.961,88.65,0.605439794213898,0
27.957,88.714,0.4904606015058726,0
27.864,88.747,0.5276365735346717,0
27.816,88.657,0.2909467759797046,0
27.723,88.69,0.2370636256204183,0
27.695,88.716,0.3667958564454676,0
27.671,88.513,0.045639597908475694,0
27.668,88.687,0.07175577912606391,0
27.662,88.69,0.03505488386325705,0
27.466,88.751,0.017981421679541053,0
27.99,88.816,0.19214720014739695,0
27.969,88.797,0.2267726585015694,0
27.963,88.797,0.2298076118564144,0
27.936,88.784,0.22535212002859442,0
27.895,88.761,0.48569581287897123,0
27.873,88.789,0.5658964717160903,0
27.864,88.863,0.6907320393867121,0
27.854,88.806,0.17231385002944177,0
27.73,88.833,0.32736016807664076,0
27.477,88.776,0.007620811333966857,0
27.442,88.752,0.017898645579563027,0
27.375,88.763,0.06401182047000298,0
27.368,88.826,0.003958843086924942,0
27.346,88.819,0.00941757101899884,0
28.805,89.155,0.22514273023659517,0
28.327,89.43,0.1448333087569587,0
28.144,89.396,0.003624438034076336,0
28.136,89.402,0.00857621726097372,0
28.087,89.481,0.6494708936583954,0
28.025,89.428,0.030038069489838774,0
28.241,89.695,0.01198006226332997,0
28.228,89.638,0.006729512453671996,0
28.203,89.713,0.5684216673089698,0
28.186,89.598,0.678590088778393,0
28.185,89.661,0.05043569362135066,0
28.181,89.535,0.011862600719336936,0
28.15,89.564,0.7019113723214134,0
28.137,89.534,0.38339377469357533,0
28.123,89.514,0.468539897538906,0
28.279,89.994,0.9336762018852716,0
28.248,89.851,0.5527797320661627,0
28.238,89.963,0.36417093189377714,0
28.23,89.887,0.4667741803890278,0
28.378,90.095,0.07727044143952665,0
28.354,90.098,0.08413971927225088,0
28.264,90.068,0.09212932890463911,0
28.236,90.104,0.12686489930901906,0
27.992,89.424,0.2208287093429429,0
27.969,89.379,0.002502555513649606,0
27.963,89.413,0.0025462728947433294,0
27.959,89.397,0.0025517128459859283,0
27.941,89.389,0.0024726262715675106,0
27.884,89.351,0.1120864316488731,0
27.881,89.325,0.1640439607831457,0
27.878,89.296,0.10222838254078424,0
27.878,89.312,0.21014495870233427,0
27.855,89.267,0.0032654172104149026,0
27.9,88.93,0.3817761656757209,0
27.854,88.945,0.022370922946236396,0
27.844,88.94,0.02275080723237856,0
27.654,88.858,0.04146298721011021,0
27.636,88.817,0.21923381852023024,0
27.616,88.881,0.12008443548249594,0
27.612,88.904,0.1809995476772215,0
27.599,88.858,0.13841095470567455,0
27.496,88.791,0.2405452791597535,0
27.465,88.818,0.004920734897008032,0
27.464,88.829,0.006921896568449153,0
27.42,88.812,0.0016688238080410373,0
27.274,88.944,0.39323319524076283,0
27.809,89.23,0.25532276176055896,0
27.536,89.168,0.004577662243850321,0
27.506,89.079,0.002413324214236318,0
27.499,89.066,0.002398289455941813,0
27.498,89.093,0.0012437671048549793,0
27.492,89.149,0.003883175790191815,0
27.402,89.156,0.06976057683385291,0
27.325,89.14,0.28566209533070064,0
27.803,89.35,0.7973683128779142,0
27.766,89.369,0.005636249925080894,0
27.687,89.408,0.6320985026366058,0
27.644,89.462,0.03716121751713214,0
27.584,89.487,0.05906559021712449,0
27.569,89.378,0.010277304470903496,0
27.583,89.499,0.0022021893703267352,0
27.574,89.525,0.021174695221950184,0
27.568,89.524,0.010524254363611655,0
27.557,89.565,0.0037467381805965927,0
27.267,89.706,0.001334385519123355,0
27.33,88.846,0.005264501591028681,0
28.171,89.684,0.7447799528920606,0
28.139,89.742,0.07446028236858492,0
28.042,89.627,0.2417415143778021,0
28.172,89.848,0.7650565944081201,0
28.145,89.841,0.11697466767199043,0
28.114,89.909,0.6367799516319883,0
28.105,89.898,0.8312864802231898,0
28.03,89.893,0.3611611687568585,0
28.011,89.884,0.609882038167125,0
28.007,89.863,0.22946558728322228,0
28.005,89.956,0.2968027951062943,0
28.112,90.028,0.7043343066239887,0
28.107,90.247,0.7025518478654058,0
28.102,90.231,0.7145172366427308,0
28.066,90.231,0.0027768987309409582,0
28.022,90.179,0.1467232937913054,0
28.016,90.21,0.021388572979645457,0
28.011,90.187,0.02083834858149885,0
28.007,90.106,0.19493798294317569,0
28.003,90.15,0.0861554544530152,0
28.002,90.139,0.3631348360980924,0
28.028,90.271,0.44711081136030595,0
28.012,90.28,0.5009270145426054,0
27.839,89.389,0.5407627859194484,0
27.97,89.612,0.0019488808210134307,0
27.948,89.649,0.03761167526862738,0
27.922,89.636,0.14853161925093916,0
27.911,89.651,0.02025721065191189,0
27.84,89.6,0.005056928582940076,0
27.266,89.726,0.001989736646884061,0
27.26,89.73,0.023013719543746435,0
27.988,89.892,0.563133614886052,0
27.982,89.896,0.5581186233731048,0
27.974,89.896,0.5604347716476847,0
27.973,89.93,0.23911652315846457,0
27.94,89.93,0.7377920224507524,0
27.94,89.906,0.28504039114695284,0
27.928,89.9,0.05622931330902194,0
27.92,89.81,0.12235828398015444,0
27.903,89.898,0.002141702267012031,0
27.896,89.885,0.0028572212260914763,0
27.894,89.944,0.07756946424867125,0
27.87,89.843,0.010248422106826627,0
27.864,89.926,0.002352290569994176,0
27.859,89.969,0.012452334547501498,0
27.843,89.91,0.01566774389207126,0
27.833,89.96,0.004108792160243808,0
27.829,89.944,0.05538192528540174,0
27.815,89.939,0.0031348498762051153,0
27.997,90.233,0.17672385294039775,0
27.995,90.222,0.1893662778499915,0
27.991,90.216,0.1893662778499915,0
27.988,90.131,0.40360649873589255,0
27.985,90.149,0.30547881557461026,0
27.982,90.245,0.5546991022762896,0
27.977,90.233,0.563578026796531,0
27.964,90.147,0.06304740705337053,0
27.941,90.19,0.09152150596453888,0
27.931,90.209,0.05281213467081905,0
27.931,90.09,0.04779457552934931,0
27.92,90.075,0.053256358386899974,0
27.915,90.244,0.5084635169104911,0
27.901,90.173,0.02493387803174968,0
27.894,90.18,0.020092731082981395,0
27.893,90.219,0.4786254847928994,0
27.877,90.185,0.14623086459836185,0
27.875,90.207,0.5177578127321756,0
27.857,90.191,0.17259386087973305,0
27.85,90.191,0.028404075260581987,0
27.85,90.213,0.044117146808452516,0
27.848,90.246,0.08207841604157858,0
27.836,90.186,0.03792083882706738,0
27.829,90.157,0.06701402011450773,0
27.827,90.222,0.05309100320819208,0
27.802,90.239,0.04304481300238617,0
27.8,90.231,0.04330359804950474,0
27.793,90.2,0.0715945832411763,0
27.761,90.172,0.01610421916856129,0
27.757,90.196,0.037520456609633816,0
27.753,90.164,0.014447333777189906,0
27.74,90.187,0.0810869573027572,0
27.738,90.16,0.03749420980463495,0
27.996,90.288,0.43645728200942513,0
27.995,90.261,0.5056763352832829,0
27.992,90.299,0.42953644944681835,0
27.964,90.259,0.4619671641985888,0
27.952,90.255,0.4623910160652611,0
27.925,90.259,0.552312384421919,0
27.919,90.262,0.5453321872621889,0
30.075,90.157,0.26947186297177017,0
30.366,90.457,0.3110008078297514,0
30.351,90.498,0.3051026548647091,0
30.473,90.702,0.2922843718955352,0
30.467,90.708,0.2873240108517372,0
30.451,90.651,0.08492579224513798,0
30.446,90.649,0.08758687184576626,0
30.518,90.828,0.0035593371972365995,0
30.502,90.912,0.005665690201697494,0
30.499,90.947,0.0006798065394053028,0
30.479,90.966,0.0007184716908285385,0
29.791,90.246,0.01040670069069015,0
29.615,90.605,0.010789147962190077,0
29.603,90.657,0.001454402108736995,0
30.209,91.966,0.0030846201651623323,0
30.187,91.988,0.01444694835856297,0
30.177,91.995,0.017260629007728408,0
29.556,91.638,0.0013704098687899208,0
31.102,92.699,0.01981086751615977,0
31.086,92.724,0.06025702820209042,0
31.154,92.817,0.05490249143722605,0
31.138,92.998,0.038666233831646114,0
31.12,92.833,0.0007038001038751661,0
31.112,92.815,0.0002946238081685732,0
31.109,92.952,0.011595291266066936,0
31.052,92.961,0.00675373339889592,0
31.051,92.812,0.04089677344456304,0
31.036,92.787,0.029026658080778672,0
30.192,92.009,0.01349793457971611,0
30.17,92.002,0.018877977831676843,0
30.199,92.413,0.010731021472940519,0
30.081,92.39,0.03579176392982276,0
30.078,92.406,0.04872481448164475,0
30.754,92.745,0.0028471901484865923,0
30.507,92.735,0.010236038064605671,0
30.494,92.646,0.010822212906078507,0
30.438,92.679,0.028158072999219224,0
30.381,92.743,0.011886951529200742,0
30.35,92.735,0.016171757920528006,0
30.292,92.682,0.025031430454040014,0
30.288,92.511,0.004453166413227163,0
30.256,92.596,0.14061311491397985,0
30.253,92.503,0.0022255344916959417,0
30.237,92.549,0.0007460463312108955,0
30.231,92.563,0.000761379434781036,0
30.218,92.536,0.0026735451580311006,0
30.217,92.569,0.004087667278418587,0
30.216,92.517,0.0026997628598032664,0
30.21,92.573,0.003932726111495577,0
30.189,92.541,0.0012912946019947944,0
30.999,92.99,0.004877585863262921,0
30.996,92.832,0.001479172609099637,0
30.988,92.889,0.05115227079370427,0
30.976,92.941,0.00028390775736394426,0
30.957,92.825,0.00426076999709254,0
30.956,92.867,0.017355929736991033,0
30.949,92.89,0.006071494271699485,0
30.935,92.828,0.001686130130585158,0
30.934,92.775,0.008752000097216411,0
30.906,92.817,0.005202303679239716,0
30.896,92.91,0.0011690970367432085,0
30.894,92.951,0.0017463595595834853,0
30.893,92.86,0.0026642453730058133,0
30.879,92.881,0.02863401817091406,0
30.878,92.86,0.025039097904275696,0
30.739,92.775,0.07270322616984252,0
30.736,92.875,0.005998611780269838,0
29.989,92.191,0.01477294970169303,0
29.928,92.068,0.007114178582998753,0
29.866,92.208,0.002261214262300811,0
29.83,92.242,0.017248397504202904,0
29.57,92.043,0.021160292980720512,0
29.808,92.395,0.011812869014700156,0
29.796,92.413,0.013542386236961744,0
29.795,92.389,0.005663279257092694,0
29.779,92.388,0.014567683504293464,0
29.778,92.457,0.0028225946532063413,0
29.77,92.442,0.028205147043984156,0
29.734,92.387,0.0018628198406357961,0
29.667,92.394,0.021740912337534276,0
29.639,92.253,0.022223248762909913,0
29.619,92.327,0.057594851826219366,0
31.148,93.097,0.0376457672503849,0
31.147,93.119,0.002530035867852069,0
31.132,93.177,0.0005797697779288773,0
31.103,93.144,0.016069286243958453,0
31.081,93.163,0.0023406273489893496,0
31.078,93.05,0.059964320239832405,0
31.004,93.088,0.011567530302853913,0
31.065,93.292,0.005356301571004859,0
31.054,93.301,0.0055509274733263215,0
30.909,93.016,0.001120836355804798,0
30.903,93.018,0.0011225911157980602,0
28.928,90.223,0.19572123113972345,0
28.257,90.192,0.22096131861796936,0
28.245,90.185,0.21988485698313695,0
28.265,90.276,0.21202343216127484,0
28.454,90.622,0.39817231416407006,0
28.592,91.115,0.007934752544895425,0
28.587,91.155,0.025804716099698394,0
28.546,91.525,0.05694659933920008,0
28.538,91.597,0.004231471418748468,0
28.53,91.562,0.055184333555597556,0
28.238,90.496,0.18353271700581683,0
28.204,90.384,0.1631651273486026,0
28.333,90.674,0.698963003193207,0
28.303,90.741,0.09568342645389435,0
28.3,90.647,0.28418297389165437,0
28.299,90.607,0.35332394838412917,0
28.273,90.736,0.3245641562359503,0
28.272,90.589,0.22091377893888456,0
28.247,90.712,0.4252347602026042,0
28.244,90.743,0.43762680776946883,0
28.241,90.724,0.43868359957353803,0
28.241,90.506,0.2898223251473392,0
28.129,90.604,0.41865611405303427,0
28.123,90.566,0.450389972526525,0
28.096,90.738,0.36968596851334745,0
28.086,90.605,0.42676895742578463,0
28.081,90.652,0.21291938833211876,0
28.078,90.743,0.22878186389369506,0
28.078,90.661,0.5126667163381572,0
28.078,90.584,0.46049704708413564,0
28.071,90.656,0.6416459915725949,0
28.064,90.648,0.5362188021657059,0
28.059,90.602,0.5587749645908381,0
28.049,90.597,0.5243929909542354,0
28.353,90.851,0.00802433614367488,0
28.307,90.852,0.23530069187108532,0
28.281,90.75,0.2563758900018453,0
28.086,90.787,0.28022031629695215,0
28.059,90.903,0.09861458857792242,0
28.049,90.953,0.05047571058185243,0
28.046,90.919,0.366258535645287,0
28.04,90.907,0.3705141448895413,0
28.021,90.84,0.597348029310998,0
28.018,90.843,0.6078487529078297,0
28.016,90.929,0.013216223546816423,0
28.015,90.979,0.16729441828192862,0
28.013,90.984,0.15397480979215744,0
28.003,90.905,0.011554609544712815,0
28.001,90.932,0.013372534902935777,0
28.351,91.079,0.3674419125164606,0
28.305,91.07,0.45239735963456634,0
28.075,91.234,0.08088488368340874,0
28.045,91.004,0.17862052727812833,0
28.034,91.003,0.15382079742220142,0
28.023,91.036,0.037228924223290195,0
28.013,91.044,0.02917387046983957,0
28.01,91.027,0.03773743958520564,0
28.518,91.487,0.0035080084631496497,0
28.088,91.257,0.08511202845261424,0
28.045,91.261,0.29345019165199704,0
28.043,91.294,0.20343198372592255,0
28.012,91.292,0.24142874094791808,0
28.001,91.262,0.16615728984851966,0
27.988,90.817,0.02837829764792514,0
27.984,90.827,0.040150978154114884,0
27.967,90.894,0.002650064051734735,0
27.956,90.955,0.3365208392398059,0
27.947,90.974,0.3963829897590696,0
27.939,90.945,0.38761710075078243,0
27.913,90.845,0.06462364901177735,0
27.903,90.98,0.1888323787307981,0
27.896,90.997,0.17600831979379783,0
27.891,90.966,0.08812041636141407,0
27.875,90.999,0.21480807013786232,0
27.866,90.85,0.19769341100135565,0
27.985,91.215,0.4208273603640274,0
27.956,91.056,0.22902196907140207,0
27.909,91.241,0.09240035706226095,0
27.902,91.242,0.11679556681623197,0
27.877,91.014,0.2264269605770908,0
27.803,91.24,0.0029150603914381637,0
27.996,91.287,0.1539507932090029,0
27.963,91.426,0.23088608619711093,0
27.931,91.27,0.10095117169179232,0
27.929,91.3,0.13351336327284066,0
27.914,91.26,0.28220304065670604,0
27.904,91.29,0.28475101371063616,0
27.893,91.306,0.48495325321812904,0
27.884,91.281,0.22784004508329408,0
27.843,91.271,0.04397128399525055,0
28.046,90.355,0.41473994128405195,0
28.037,90.364,0.4384867967388497,0
28.014,90.374,0.4194650677280178,0
28.014,90.353,0.37616032793477233,0
28.005,90.328,0.4392603308557801,0
28.002,90.311,0.4328182805817742,0
28.04,90.537,0.1349788824815112,0
